ID_Detalle_Venta,ID_Venta,ID_Cliente,SKU_Producto,Fecha_Hora_Venta,Cantidad,Precio_Unitario_Venta_EUR,Descuento_Aplicado_Porc,Precio_Total_Linea_EUR,Metodo_Pago,ID_Vendedor,ID_Tienda_o_Canal,Impuestos_IVA_EUR,Costo_Envio_Aplicado_EUR,Estado_Pedido,Numero_Seguimiento_Envio,Moneda
DET00475,VNT-2025-1249-0345,CL1651,PROD-ELE-1161,2025-01-01 19:14:32,2,103.16,0.2,165.06,Contra Reembolso,VEND04,ONLINE,34.66,13.74,Entregado,TRK712395066ES,COP
DET00476,VNT-2025-1249-0345,CL1651,PROD-LIB-0510,2025-01-01 19:14:32,4,125.57,0.05,477.17,Contra Reembolso,VEND04,ONLINE,100.21,13.74,Entregado,TRK712395066ES,COP
DET00477,VNT-2025-1249-0346,CL0846,PROD-ALI-1142,2024-11-20 12:31:45,5,126.39,0.05,600.35,Contra Reembolso,VEND12,TIENDA-MAD,126.07,0,Enviado,TRK500365426ES,COP
DET00478,VNT-2025-1249-0347,CL0892,PROD-HOG-1526,2024-06-18 11:42:27,4,266.75,0.1,960.3,Tarjeta Crédito,VEND14,ONLINE,201.66,18.68,Procesando,,MXN
DET00479,VNT-2025-1249-0348,CL0140,PROD-ALI-0902,2024-07-16 14:51:31,4,222.01,0.0,888.04,Transferencia,VEND01,APP,186.49,0,Cancelado,,ARS
DET00480,VNT-2025-1249-0349,CL1396,PROD-LIB-0922,2024-06-22 08:10:44,2,196.09,0.2,313.74,Contra Reembolso,VEND06,TIENDA-MAD,65.89,0,Procesando,,USD
DET00481,VNT-2025-1249-0349,CL1396,PROD-ALI-0515,2024-06-22 08:10:44,5,49.24,0.15,209.27,Contra Reembolso,VEND06,TIENDA-MAD,43.95,0,Procesando,,USD
DET00482,VNT-2025-1249-0350,CL1227,PROD-COS-1549,2025-01-25 22:16:43,3,302.55,0.2,726.12,Tarjeta Crédito,VEND01,TIENDA-MEX,152.49,0,Enviado,TRK482878487MX,COP
DET00483,VNT-2025-1249-0351,CL0597,PROD-LIB-0179,2024-05-29 23:00:41,1,463.06,0.0,463.06,PayPal,VEND03,TELEFONO,97.24,0,Entregado,TRK760334675CO,USD
DET00484,VNT-2025-1249-0352,CL0546,PROD-COS-1675,2024-06-22 18:26:20,2,242.27,0.15,411.86,Bizum,VEND04,APP,86.49,0,Procesando,,ARS
DET00485,VNT-2025-1249-0353,CL1891,PROD-JUG-0729,2025-02-13 19:09:36,2,325.03,0.1,585.05,Contra Reembolso,VEND01,TIENDA-MEX,122.86,0,Entregado,TRK995447087US,ARS
DET00486,VNT-2025-1249-0353,CL1891,PROD-LIB-1036,2025-02-13 19:09:36,3,377.06,0.2,904.94,Contra Reembolso,VEND01,TIENDA-MEX,190.04,0,Entregado,TRK995447087US,ARS
DET00487,VNT-2025-1249-0354,CL1307,PROD-JUG-1164,2025-01-09 02:11:38,1,273.57,0.15,232.53,Efectivo,VEND13,APP,48.83,0,Pendiente Pago,,ARS
DET00488,VNT-2025-1249-0355,CL0352,PROD-ELE-0894,2024-10-31 07:39:33,2,304.35,0.1,547.83,Tarjeta Crédito,VEND09,TELEFONO,115.04,0,Pendiente Pago,,EUR
DET00489,VNT-2025-1249-0356,CL0890,PROD-JUG-1522,2024-11-28 08:23:25,2,482.05,0.2,771.28,Tarjeta Débito,VEND03,ONLINE,161.97,4.15,Cancelado,,COP
DET00490,VNT-2025-1249-0357,CL1595,PROD-JUG-0979,2024-04-04 14:16:22,2,483.89,0.0,967.78,PayPal,VEND15,TIENDA-MAD,203.23,0,Procesando,,COP
DET00491,VNT-2025-1249-0358,CL1807,PROD-JUG-1553,2024-12-02 04:36:05,5,58.39,0.15,248.16,Efectivo,VEND03,APP,52.11,0,Procesando,,COP
DET00492,VNT-2025-1249-0358,CL1807,PROD-ALI-1257,2024-12-02 04:36:05,5,358.95,0.15,1525.54,Efectivo,VEND03,APP,320.36,0,Procesando,,COP
DET00493,VNT-2025-1249-0359,CL1779,PROD-HOG-1126,2024-09-28 21:45:12,2,335.45,0.2,536.72,Bizum,VEND09,TELEFONO,112.71,0,Procesando,,MXN
DET00494,VNT-2025-1249-0360,CL1132,PROD-COS-0427,2025-02-16 19:36:58,3,215.42,0.15,549.32,PayPal,VEND02,TELEFONO,115.36,0,Enviado,TRK471005729CO,ARS
DET00495,VNT-2025-1249-0361,CL0345,PROD-ALI-0455,2024-07-24 17:10:05,4,356.07,0.15,1210.64,Efectivo,VEND11,TIENDA-BCN,254.23,0,Procesando,,COP
DET00496,VNT-2025-1249-0362,CL0031,PROD-ROP-1777,2024-08-17 10:40:43,4,412.18,0.0,1648.72,PayPal,VEND10,APP,346.23,0,Cancelado,,USD
DET00497,VNT-2025-1249-0363,CL0742,PROD-HOG-1351,2025-02-04 22:25:50,3,385.35,0.05,1098.25,Bizum,VEND_ONLINE,TELEFONO,230.63,0,Enviado,TRK870065148ES,EUR
DET00498,VNT-2025-1249-0363,CL0742,PROD-COS-0479,2025-02-04 22:25:50,5,498.69,0.15,2119.43,Bizum,VEND_ONLINE,TELEFONO,445.08,0,Enviado,TRK870065148ES,EUR
DET00499,VNT-2025-1249-0363,CL0742,PROD-ALI-0522,2025-02-04 22:25:50,1,429.47,0.0,429.47,Bizum,VEND_ONLINE,TELEFONO,90.19,0,Enviado,TRK870065148ES,EUR
DET00500,VNT-2025-1249-0363,CL0742,PROD-COS-0427,2025-02-04 22:25:50,4,402.39,0.05,1529.08,Bizum,VEND_ONLINE,TELEFONO,321.11,0,Enviado,TRK870065148ES,EUR
DET00501,VNT-2025-1249-0364,CL0933,PROD-COS-1746,2024-09-22 12:37:57,5,36.19,0.1,162.85,Efectivo,VEND04,TIENDA-BCN,34.2,0,Enviado,TRK713394929ES,MXN
DET00502,VNT-2025-1249-0365,CL0259,PROD-JUG-1599,2024-08-11 01:35:33,5,440.14,0.05,2090.66,Contra Reembolso,VEND05,TIENDA-MEX,439.04,0,Procesando,,ARS
DET00503,VNT-2025-1249-0366,CL1203,PROD-LIB-1159,2024-04-17 14:07:50,5,472.61,0.2,1890.44,Tarjeta Débito,VEND10,TIENDA-BOG,396.99,0,Procesando,,USD
DET00504,VNT-2025-1249-0367,CL1427,PROD-ELE-0417,2024-05-15 08:10:59,2,223.99,0.0,447.98,Bizum,VEND02,TIENDA-BOG,94.08,0,Procesando,,ARS
DET00505,VNT-2025-1249-0367,CL1427,PROD-ALI-1772,2024-05-15 08:10:59,2,313.54,0.05,595.73,Bizum,VEND02,TIENDA-BOG,125.1,0,Procesando,,ARS
DET00506,VNT-2025-1249-0367,CL1427,PROD-ALI-0765,2024-05-15 08:10:59,1,197.49,0.1,177.74,Bizum,VEND02,TIENDA-BOG,37.33,0,Procesando,,ARS
DET00507,VNT-2025-1249-0368,CL1550,PROD-ROP-1669,2025-02-05 04:47:01,5,199.84,0.15,849.32,Efectivo,VEND14,ONLINE,178.36,6.71,Devuelto,,MXN
DET00508,VNT-2025-1249-0369,CL1912,PROD-JUG-1693,2024-05-07 01:22:17,3,54.41,0.15,138.75,Tarjeta Débito,VEND05,TIENDA-MEX,29.14,0,Pendiente Pago,,EUR
DET00509,VNT-2025-1249-0370,CL0066,PROD-LIB-1471,2025-03-20 04:23:15,4,377.97,0.0,1511.88,Contra Reembolso,VEND01,TIENDA-MEX,317.49,0,Devuelto,,MXN
DET00510,VNT-2025-1249-0370,CL0066,PROD-JUG-1759,2025-03-20 04:23:15,5,302.17,0.2,1208.68,Contra Reembolso,VEND01,TIENDA-MEX,253.82,0,Devuelto,,MXN
DET00511,VNT-2025-1249-0371,CL0060,PROD-ELE-0098,2024-05-04 09:17:32,5,351.27,0.2,1405.08,Tarjeta Crédito,VEND06,ONLINE,295.07,18.85,Pendiente Pago,,USD
DET00512,VNT-2025-1249-0372,CL1050,PROD-ELE-0681,2024-11-01 16:17:43,1,252.34,0.1,227.11,Tarjeta Débito,VEND06,TIENDA-BOG,47.69,0,Enviado,TRK483036168US,ARS
DET00513,VNT-2025-1249-0373,CL0162,PROD-COS-0291,2024-05-26 15:45:34,1,177.86,0.05,168.97,Transferencia,VEND09,TIENDA-MAD,35.48,0,Cancelado,,MXN
DET00514,VNT-2025-1249-0374,CL1825,PROD-HOG-1423,2024-11-27 08:52:38,3,317.01,0.05,903.48,Tarjeta Crédito,VEND_ONLINE,ONLINE,189.73,18.06,Devuelto,,EUR
DET00515,VNT-2025-1249-0375,CL0749,PROD-ELE-0484,2025-01-02 01:28:39,1,275.02,0.1,247.52,Tarjeta Débito,VEND07,TIENDA-BOG,51.98,0,Pendiente Pago,,COP
DET00516,VNT-2025-1249-0376,CL1144,PROD-JUG-0554,2024-04-25 20:12:57,1,355.64,0.15,302.29,PayPal,VEND12,TIENDA-BOG,63.48,0,Cancelado,,MXN
DET00517,VNT-2025-1249-0377,CL0558,PROD-ALI-0509,2024-04-21 10:08:04,4,257.1,0.0,1028.4,Efectivo,VEND10,APP,215.96,0,Cancelado,,ARS
DET00518,VNT-2025-1249-0377,CL0558,PROD-ELE-0757,2024-04-21 10:08:04,4,214.01,0.05,813.24,Efectivo,VEND10,APP,170.78,0,Cancelado,,ARS
DET00519,VNT-2025-1249-0377,CL0558,PROD-ALI-0534,2024-04-21 10:08:04,3,232.79,0.2,558.7,Efectivo,VEND10,APP,117.33,0,Cancelado,,ARS
DET00520,VNT-2025-1249-0378,CL1796,PROD-LIB-1905,2024-04-02 16:14:34,4,133.25,0.0,533.0,Transferencia,VEND02,APP,111.93,0,Pendiente Pago,,MXN
DET00521,VNT-2025-1249-0379,CL1104,PROD-ROP-0684,2025-02-14 00:18:14,4,355.21,0.1,1278.76,Efectivo,VEND02,TIENDA-MEX,268.54,0,Devuelto,,USD
DET00522,VNT-2025-1249-0380,CL1271,PROD-HOG-0836,2025-02-12 23:30:00,3,398.96,0.05,1137.04,Bizum,VEND03,TIENDA-MAD,238.78,0,Entregado,TRK898819257US,COP
DET00523,VNT-2025-1249-0381,CL0053,PROD-JUG-1871,2024-07-19 23:27:31,3,272.79,0.15,695.61,Tarjeta Crédito,VEND14,TIENDA-BCN,146.08,0,Pendiente Pago,,USD
DET00524,VNT-2025-1249-0381,CL0053,PROD-HOG-0457,2024-07-19 23:27:31,4,379.4,0.15,1289.96,Tarjeta Crédito,VEND14,TIENDA-BCN,270.89,0,Pendiente Pago,,USD
DET00525,VNT-2025-1249-0382,CL0091,PROD-COS-0785,2024-09-05 22:25:11,3,180.0,0.2,432.0,PayPal,VEND12,TIENDA-BOG,90.72,0,Pendiente Pago,,COP
DET00526,VNT-2025-1249-0383,CL0141,PROD-LIB-0920,2024-10-15 09:57:07,5,66.72,0.2,266.88,Contra Reembolso,VEND07,TIENDA-BCN,56.04,0,Enviado,TRK694443754US,USD
DET00527,VNT-2025-1249-0384,CL0211,PROD-ALI-0751,2024-04-12 13:28:57,1,240.98,0.2,192.78,Tarjeta Crédito,VEND04,TIENDA-MAD,40.48,0,Cancelado,,MXN
DET00528,VNT-2025-1249-0384,CL0211,PROD-ELE-1989,2024-04-12 13:28:57,1,422.38,0.2,337.9,Tarjeta Crédito,VEND04,TIENDA-MAD,70.96,0,Cancelado,,MXN
DET00529,VNT-2025-1249-0385,CL0736,PROD-JUG-1927,2024-07-11 03:55:36,3,262.11,0.0,786.33,PayPal,VEND03,APP,165.13,0,Procesando,,MXN
DET00530,VNT-2025-1249-0386,CL1430,PROD-HOG-0885,2025-02-21 22:39:30,4,30.42,0.05,115.6,Bizum,VEND02,TIENDA-MEX,24.28,0,Procesando,,COP
DET00531,VNT-2025-1249-0387,CL1710,PROD-LIB-0009,2025-03-01 20:12:09,2,411.41,0.15,699.4,Bizum,VEND01,APP,146.87,0,Devuelto,,ARS
DET00532,VNT-2025-1249-0388,CL0433,PROD-JUG-0085,2024-04-27 21:38:29,5,220.95,0.15,939.04,Transferencia,VEND09,TIENDA-BOG,197.2,0,Procesando,,MXN
DET00533,VNT-2025-1249-0388,CL0433,PROD-JUG-1106,2024-04-27 21:38:29,1,466.54,0.2,373.23,Transferencia,VEND09,TIENDA-BOG,78.38,0,Procesando,,MXN
DET00534,VNT-2025-1249-0389,CL1050,PROD-ROP-0046,2024-10-25 09:34:31,2,135.64,0.05,257.72,Bizum,VEND08,TIENDA-BCN,54.12,0,Entregado,TRK673715042MX,MXN
DET00535,VNT-2025-1249-0389,CL1050,PROD-LIB-0009,2024-10-25 09:34:31,4,110.81,0.2,354.59,Bizum,VEND08,TIENDA-BCN,74.46,0,Entregado,TRK673715042MX,MXN
DET00536,VNT-2025-1249-0390,CL1340,PROD-COS-0154,2024-05-11 08:58:07,2,93.95,0.2,150.32,PayPal,VEND_ONLINE,TIENDA-MAD,31.57,0,Enviado,TRK585457244CO,COP
DET00537,VNT-2025-1249-0390,CL1340,PROD-HOG-0499,2024-05-11 08:58:07,3,441.71,0.2,1060.1,PayPal,VEND_ONLINE,TIENDA-MAD,222.62,0,Enviado,TRK585457244CO,COP
DET00538,VNT-2025-1249-0391,CL0948,PROD-ALI-0242,2024-09-25 10:49:10,1,299.54,0.0,299.54,Tarjeta Crédito,VEND09,TIENDA-BOG,62.9,0,Devuelto,,EUR
DET00539,VNT-2025-1249-0391,CL0948,PROD-LIB-1084,2024-09-25 10:49:10,4,217.41,0.2,695.71,Tarjeta Crédito,VEND09,TIENDA-BOG,146.1,0,Devuelto,,EUR
DET00540,VNT-2025-1249-0392,CL0679,PROD-ELE-0240,2024-11-20 19:29:38,3,32.56,0.0,97.68,Efectivo,VEND09,TIENDA-MEX,20.51,0,Enviado,TRK916622634CO,MXN
DET00541,VNT-2025-1249-0393,CL1326,PROD-JUG-1794,2025-03-28 04:17:11,2,190.05,0.0,380.1,Transferencia,VEND04,APP,79.82,0,Enviado,TRK612999857MX,COP
DET00542,VNT-2025-1249-0394,CL0334,PROD-ROP-0816,2024-09-03 23:09:39,4,61.43,0.2,196.58,Efectivo,VEND07,TIENDA-BOG,41.28,0,Enviado,TRK533101700ES,MXN
DET00543,VNT-2025-1249-0395,CL1787,PROD-HOG-0045,2025-03-08 18:57:53,4,172.66,0.15,587.04,Contra Reembolso,VEND02,TELEFONO,123.28,0,Entregado,TRK349984924ES,ARS
DET00544,VNT-2025-1249-0395,CL1787,PROD-JUG-0275,2025-03-08 18:57:53,1,8.52,0.1,7.67,Contra Reembolso,VEND02,TELEFONO,1.61,0,Entregado,TRK349984924ES,ARS
DET00545,VNT-2025-1249-0396,CL0250,PROD-COS-0796,2024-07-03 22:44:40,2,143.61,0.05,272.86,Bizum,VEND12,TIENDA-BCN,57.3,0,Entregado,TRK274571167MX,ARS
DET00546,VNT-2025-1249-0397,CL0890,PROD-JUG-0497,2025-02-21 05:00:08,3,11.24,0.2,26.98,PayPal,VEND09,TIENDA-BCN,5.67,0,Pendiente Pago,,MXN
DET00547,VNT-2025-1249-0398,CL0320,PROD-ALI-1459,2024-11-07 16:54:58,5,7.57,0.0,37.85,Tarjeta Débito,VEND05,TIENDA-MEX,7.95,0,Enviado,TRK734163478MX,EUR
DET00548,VNT-2025-1249-0399,CL1206,PROD-ROP-1923,2024-08-30 05:20:04,1,273.72,0.0,273.72,PayPal,VEND13,ONLINE,57.48,13.02,Enviado,TRK504455445ES,MXN
DET00549,VNT-2025-1249-0399,CL1206,PROD-ALI-0142,2024-08-30 05:20:04,2,247.22,0.1,445.0,PayPal,VEND13,ONLINE,93.45,13.02,Enviado,TRK504455445ES,MXN
DET00550,VNT-2025-1249-0399,CL1206,PROD-ROP-1347,2024-08-30 05:20:04,2,439.16,0.05,834.4,PayPal,VEND13,ONLINE,175.22,13.02,Enviado,TRK504455445ES,MXN
DET00551,VNT-2025-1249-0400,CL0883,PROD-ELE-1999,2025-03-31 22:33:58,2,178.54,0.05,339.23,Bizum,VEND_ONLINE,TIENDA-BOG,71.24,0,Entregado,TRK362652067US,USD
DET00552,VNT-2025-1249-0401,CL0764,PROD-ALI-1944,2024-04-14 18:28:05,1,141.53,0.2,113.22,Tarjeta Débito,VEND01,TIENDA-MAD,23.78,0,Devuelto,,ARS
DET00553,VNT-2025-1249-0402,CL1901,PROD-HOG-0655,2024-07-16 02:26:59,3,69.09,0.2,165.82,Tarjeta Débito,VEND15,TIENDA-BOG,34.82,0,Procesando,,ARS
DET00554,VNT-2025-1249-0403,CL0229,PROD-ELE-1784,2025-01-03 05:16:19,4,17.9,0.0,71.6,Bizum,VEND_ONLINE,TIENDA-BOG,15.04,0,Entregado,TRK349005302MX,EUR
DET00555,VNT-2025-1249-0403,CL0229,PROD-ROP-0666,2025-01-03 05:16:19,5,196.8,0.1,885.6,Bizum,VEND_ONLINE,TIENDA-BOG,185.98,0,Entregado,TRK349005302MX,EUR
DET00556,VNT-2025-1249-0404,CL0263,PROD-HOG-1607,2024-06-08 02:10:36,1,346.02,0.0,346.02,PayPal,VEND03,TELEFONO,72.66,0,Devuelto,,MXN
DET00557,VNT-2025-1249-0404,CL0263,PROD-ALI-1514,2024-06-08 02:10:36,2,103.58,0.15,176.09,PayPal,VEND03,TELEFONO,36.98,0,Devuelto,,MXN
DET00558,VNT-2025-1249-0404,CL0263,PROD-HOG-1697,2024-06-08 02:10:36,5,30.57,0.15,129.92,PayPal,VEND03,TELEFONO,27.28,0,Devuelto,,MXN
DET00559,VNT-2025-1249-0404,CL0263,PROD-COS-0041,2024-06-08 02:10:36,5,365.4,0.0,1827.0,PayPal,VEND03,TELEFONO,383.67,0,Devuelto,,MXN
DET00560,VNT-2025-1249-0405,CL0710,PROD-HOG-1131,2024-06-05 06:36:46,4,14.72,0.1,52.99,PayPal,VEND14,ONLINE,11.13,5.23,Cancelado,,MXN
DET00561,VNT-2025-1249-0405,CL0710,PROD-JUG-0360,2024-06-05 06:36:46,2,287.24,0.05,545.76,PayPal,VEND14,ONLINE,114.61,5.23,Cancelado,,MXN
DET00562,VNT-2025-1249-0406,CL1404,PROD-ROP-1356,2024-11-07 08:31:37,2,463.76,0.05,881.14,Contra Reembolso,VEND11,TELEFONO,185.04,0,Procesando,,COP
DET00563,VNT-2025-1249-0407,CL0340,PROD-JUG-1039,2025-03-21 08:28:02,4,383.57,0.2,1227.42,Transferencia,VEND13,APP,257.76,0,Entregado,TRK945977371ES,EUR
DET00564,VNT-2025-1249-0408,CL0811,PROD-ELE-1708,2025-02-02 15:27:19,3,201.51,0.0,604.53,Tarjeta Crédito,VEND08,TIENDA-MEX,126.95,0,Procesando,,USD
DET00565,VNT-2025-1249-0409,CL1790,PROD-COS-0785,2024-10-17 17:00:30,5,211.21,0.1,950.44,PayPal,VEND11,ONLINE,199.59,13.1,Cancelado,,USD
DET00566,VNT-2025-1249-0410,CL1588,PROD-ROP-0191,2024-10-16 05:35:25,4,474.62,0.0,1898.48,Efectivo,VEND01,TIENDA-MEX,398.68,0,Procesando,,COP
DET00567,VNT-2025-1249-0410,CL1588,PROD-LIB-0237,2024-10-16 05:35:25,1,422.16,0.15,358.84,Efectivo,VEND01,TIENDA-MEX,75.36,0,Procesando,,COP
DET00568,VNT-2025-1249-0411,CL1814,PROD-JUG-0951,2024-08-01 13:43:49,4,411.05,0.1,1479.78,PayPal,VEND12,ONLINE,310.75,16.1,Enviado,TRK162121888US,ARS
DET00569,VNT-2025-1249-0412,CL0483,PROD-HOG-1080,2024-07-16 23:00:49,2,427.8,0.1,770.04,PayPal,VEND10,ONLINE,161.71,4.95,Procesando,,COP
DET00570,VNT-2025-1249-0412,CL0483,PROD-LIB-1472,2024-07-16 23:00:49,4,380.64,0.2,1218.05,PayPal,VEND10,ONLINE,255.79,4.95,Procesando,,COP
DET00571,VNT-2025-1249-0412,CL0483,PROD-LIB-1114,2024-07-16 23:00:49,5,202.91,0.15,862.37,PayPal,VEND10,ONLINE,181.1,4.95,Procesando,,COP
DET00572,VNT-2025-1249-0413,CL0171,PROD-HOG-0549,2024-11-28 20:22:04,1,186.16,0.2,148.93,Contra Reembolso,VEND06,TIENDA-BCN,31.28,0,Devuelto,,COP
DET00573,VNT-2025-1249-0414,CL0928,PROD-COS-1256,2024-10-06 23:14:36,2,349.2,0.0,698.4,Tarjeta Crédito,VEND10,ONLINE,146.66,1.79,Procesando,,MXN
DET00574,VNT-2025-1249-0415,CL0815,PROD-ELE-0445,2025-03-30 21:19:00,5,228.54,0.05,1085.57,Tarjeta Débito,VEND02,APP,227.97,0,Devuelto,,EUR
DET00575,VNT-2025-1249-0416,CL1547,PROD-ELE-1850,2025-02-26 14:06:28,4,188.2,0.0,752.8,PayPal,VEND02,TIENDA-BOG,158.09,0,Cancelado,,COP
DET00576,VNT-2025-1249-0417,CL1404,PROD-HOG-0438,2024-07-14 04:01:30,1,436.62,0.0,436.62,PayPal,VEND01,TELEFONO,91.69,0,Enviado,TRK984669210MX,USD
DET00577,VNT-2025-1249-0417,CL1404,PROD-LIB-1160,2024-07-14 04:01:30,1,250.89,0.2,200.71,PayPal,VEND01,TELEFONO,42.15,0,Enviado,TRK984669210MX,USD
DET00578,VNT-2025-1249-0418,CL0402,PROD-JUG-0579,2025-03-23 13:15:25,1,32.89,0.05,31.25,Contra Reembolso,VEND10,TIENDA-BOG,6.56,0,Procesando,,ARS
DET00579,VNT-2025-1249-0419,CL1033,PROD-HOG-1931,2024-07-15 01:32:20,4,17.1,0.1,61.56,PayPal,VEND06,TIENDA-BOG,12.93,0,Entregado,TRK321017393US,COP
DET00580,VNT-2025-1249-0420,CL0900,PROD-COS-0491,2024-07-04 22:06:56,3,476.86,0.1,1287.52,Efectivo,VEND06,TELEFONO,270.38,0,Pendiente Pago,,MXN
DET00581,VNT-2025-1249-0421,CL0422,PROD-COS-1215,2024-12-27 15:08:07,5,459.45,0.2,1837.8,Tarjeta Crédito,VEND05,ONLINE,385.94,10.47,Entregado,TRK671848109MX,COP
DET00582,VNT-2025-1249-0422,CL0287,PROD-ALI-0467,2024-12-22 02:34:55,4,129.07,0.2,413.02,PayPal,VEND15,TIENDA-BCN,86.73,0,Devuelto,,EUR
DET00583,VNT-2025-1249-0423,CL0838,PROD-LIB-0180,2024-11-10 03:26:54,2,447.64,0.1,805.75,Bizum,VEND07,APP,169.21,0,Enviado,TRK683916324MX,COP
DET00584,VNT-2025-1249-0424,CL1750,PROD-COS-0971,2024-07-18 20:28:56,4,196.29,0.05,745.9,PayPal,VEND05,TIENDA-BCN,156.64,0,Procesando,,EUR
DET00585,VNT-2025-1249-0424,CL1750,PROD-ELE-1638,2024-07-18 20:28:56,5,94.14,0.15,400.09,PayPal,VEND05,TIENDA-BCN,84.02,0,Procesando,,EUR
DET00586,VNT-2025-1249-0425,CL0964,PROD-COS-1266,2024-06-07 05:22:56,4,445.47,0.05,1692.79,Efectivo,VEND_ONLINE,TIENDA-BOG,355.49,0,Devuelto,,ARS
DET00587,VNT-2025-1249-0426,CL1139,PROD-LIB-1245,2024-05-25 00:48:48,3,164.82,0.2,395.57,Transferencia,VEND06,TIENDA-MEX,83.07,0,Devuelto,,MXN
DET00588,VNT-2025-1249-0426,CL1139,PROD-LIB-1592,2024-05-25 00:48:48,2,276.59,0.0,553.18,Transferencia,VEND06,TIENDA-MEX,116.17,0,Devuelto,,MXN
DET00589,VNT-2025-1249-0427,CL1288,PROD-ROP-1721,2025-04-02 08:55:58,5,418.2,0.1,1881.9,PayPal,VEND02,TIENDA-BCN,395.2,0,Procesando,,MXN
DET00590,VNT-2025-1249-0428,CL1724,PROD-HOG-1819,2024-06-08 00:49:17,4,399.74,0.1,1439.06,PayPal,VEND10,TIENDA-MAD,302.2,0,Devuelto,,MXN
DET00591,VNT-2025-1249-0428,CL1724,PROD-ALI-0606,2024-06-08 00:49:17,4,264.21,0.0,1056.84,PayPal,VEND10,TIENDA-MAD,221.94,0,Devuelto,,MXN
DET00592,VNT-2025-1249-0428,CL1724,PROD-JUG-0323,2024-06-08 00:49:17,2,29.23,0.1,52.61,PayPal,VEND10,TIENDA-MAD,11.05,0,Devuelto,,MXN
DET00593,VNT-2025-1249-0429,CL1942,PROD-COS-1273,2024-10-31 04:23:16,1,188.14,0.1,169.33,Tarjeta Crédito,VEND10,TIENDA-BCN,35.56,0,Entregado,TRK627901812CO,EUR
DET00594,VNT-2025-1249-0430,CL1816,PROD-ELE-0523,2024-04-07 15:12:55,4,372.32,0.0,1489.28,Tarjeta Crédito,VEND09,TELEFONO,312.75,0,Devuelto,,ARS
DET00595,VNT-2025-1249-0431,CL0394,PROD-COS-1559,2024-05-06 23:27:54,4,449.58,0.1,1618.49,Tarjeta Débito,VEND06,TIENDA-MEX,339.88,0,Procesando,,USD
DET00596,VNT-2025-1249-0432,CL0346,PROD-ALI-1799,2024-07-27 03:36:58,1,402.3,0.1,362.07,Tarjeta Débito,VEND06,TIENDA-BCN,76.03,0,Entregado,TRK142559660ES,ARS
DET00597,VNT-2025-1249-0433,CL1576,PROD-HOG-0475,2024-04-23 10:36:57,1,88.59,0.05,84.16,Tarjeta Crédito,VEND08,TIENDA-MAD,17.67,0,Pendiente Pago,,MXN
DET00598,VNT-2025-1249-0434,CL1498,PROD-ELE-1538,2025-03-25 11:09:09,3,447.02,0.05,1274.01,Contra Reembolso,VEND05,TIENDA-MEX,267.54,0,Pendiente Pago,,COP
DET00599,VNT-2025-1249-0435,CL1379,PROD-COS-1096,2024-11-22 10:04:06,2,395.2,0.0,790.4,Transferencia,VEND01,TIENDA-BOG,165.98,0,Entregado,TRK778629219ES,USD
DET00600,VNT-2025-1249-0436,CL1821,PROD-COS-1534,2024-09-07 20:50:39,3,260.26,0.15,663.66,Tarjeta Crédito,VEND04,APP,139.37,0,Enviado,TRK705606323US,COP
DET00601,VNT-2025-1249-0437,CL1702,PROD-ALI-0902,2024-07-09 06:42:51,1,432.16,0.05,410.55,Efectivo,VEND14,ONLINE,86.22,24.08,Procesando,,COP
DET00602,VNT-2025-1249-0438,CL1059,PROD-ALI-0455,2024-07-02 10:11:45,4,223.46,0.2,715.07,Tarjeta Débito,VEND08,TELEFONO,150.16,0,Devuelto,,MXN
DET00603,VNT-2025-1249-0438,CL1059,PROD-JUG-0287,2024-07-02 10:11:45,2,145.5,0.2,232.8,Tarjeta Débito,VEND08,TELEFONO,48.89,0,Devuelto,,MXN
DET00604,VNT-2025-1249-0439,CL0496,PROD-COS-0414,2024-06-04 22:51:12,5,101.84,0.1,458.28,Transferencia,VEND08,ONLINE,96.24,8.21,Enviado,TRK747835957US,USD
DET00605,VNT-2025-1249-0440,CL0265,PROD-ROP-1491,2024-05-03 07:24:11,1,133.46,0.2,106.77,Efectivo,VEND08,ONLINE,22.42,11.99,Entregado,TRK840638950CO,EUR
DET00606,VNT-2025-1249-0441,CL0887,PROD-ROP-1669,2024-06-15 13:08:08,3,108.34,0.15,276.27,Efectivo,VEND05,TIENDA-MAD,58.02,0,Procesando,,USD
DET00607,VNT-2025-1249-0442,CL1300,PROD-ROP-1768,2024-11-29 16:41:58,4,470.18,0.0,1880.72,Contra Reembolso,VEND01,TIENDA-BCN,394.95,0,Devuelto,,MXN
DET00608,VNT-2025-1249-0443,CL1489,PROD-ALI-0657,2025-01-08 20:07:34,4,428.13,0.1,1541.27,Efectivo,VEND14,TIENDA-MEX,323.67,0,Enviado,TRK121549439ES,COP
DET00609,VNT-2025-1249-0443,CL1489,PROD-COS-1525,2025-01-08 20:07:34,5,340.16,0.1,1530.72,Efectivo,VEND14,TIENDA-MEX,321.45,0,Enviado,TRK121549439ES,COP
DET00610,VNT-2025-1249-0444,CL1768,PROD-ALI-0333,2025-03-19 05:13:28,1,192.44,0.1,173.2,Tarjeta Débito,VEND02,TIENDA-BCN,36.37,0,Procesando,,ARS
